exp_id;peak_id;year;season;host;route1;route2;route3;route4;nation;leaders;sponsor;success1;success2;success3;success4;ascent1;ascent2;ascent3;ascent4;claimed;disputed;countries;approach;bc_date;summit_date;summit_time;summit_days;tot_days;term_date;term_reason;term_note;high_point;traverse;ski;parapente;camps;rope;tot_members;summit_members;summiter_deaths;tot_hired;summit_hired;hired_deaths;no_hired;o2_used;o2_none;o2_climb;o2_descent;o2_sleep;o2_medical;o2_taken;o2_unkwn;other_smts;campsites;accidents;achievment;agency;comrte;stdrte;primrte;primmem;primref;primid;chksum;peak_name;peak_height
MANA13326;MANA;2013;3;1;NE Face;;;;Spain;Javier Camacho;Two Spaniards on Manaslu;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;Samagaon;13-09-13;02-10-13;;19;23;06-10-13;4;Abandoned at 7400m due to too much wind and snowfall;7400;FALSE;FALSE;FALSE;4;0;2;0;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;BC(13/09,4700m),C1(15/09,5700m),C2(16/10,6400m),C3(01/10,6700m),C4(02/10,7400m),xxx;;;Prestige Adventure;TRUE;TRUE;FALSE;FALSE;FALSE;;2459706;Manaslu;8163
MANA13328;MANA;2013;3;1;NE Face;;;;Spain;Xavier Arias;A Spaniard on Manaslu;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;;14-09-13;02-10-13;;18;21;05-10-13;4;Abandoned at 7400m due to too much wind and snowfall;7400;FALSE;FALSE;FALSE;4;0;1;0;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;BC(14/09,4700m),C1(17/09,5800m),C2(23/09,6400m),C3(01/10,6800m),C4(02/10,7400m),xxx;;;Thamserku Trekking;TRUE;TRUE;FALSE;FALSE;FALSE;;2459706;Manaslu;8163
MANA13329;MANA;2013;3;1;NE Face;;;;Spain;Ignacio Barrio Fernanadez;Spaniards to Manaslu;TRUE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;Samagaon;09-09-13;02-10-13;1000;23;25;04-10-13;1;;8163;FALSE;FALSE;FALSE;4;0;2;2;0;1;1;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;BC(09/09,4900m),C1(12/09,5690m),C2(15/09,6120m),C3(16/09,6700m),C4(01/10,7400m),Smt(02/10);;;Himalayan Wanderer;TRUE;TRUE;FALSE;FALSE;FALSE;;2459706;Manaslu;8163
MANA13330;MANA;2013;3;1;NE Face;;;;Venezuela;Alejandro Lamus;Venezuelan on the 8th Highest Mountain of the World;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;Samagaon;14-09-13;02-10-13;;18;21;05-10-13;4;Abandoned at 7400m due to too much wind and snowfall;7400;FALSE;FALSE;FALSE;4;0;2;0;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;BC(14/09,4800m),C1(17/09,5700m),C2(20/09,6400m),C3(01/10,6800m),C4(02/10,7400m),xxx;;;Asian Trekking;TRUE;TRUE;FALSE;FALSE;FALSE;;2459706;Manaslu;8163
ANN113301;ANN1;2013;3;1;S Face;;;;Switzerland;Ueli Steck;Annapurna South Face Expedition 2013;TRUE;FALSE;FALSE;FALSE;;;;;FALSE;TRUE;USA;;21-09-13;09-10-13;0100;18;20;11-10-13;1;;8091;FALSE;FALSE;FALSE;0;0;2;1;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;BC(21/09,4100m),ABC(24/09,5000m),C1(30/09,6100m),Biv1(08/10,6800m),Smt(09/10);;;Royal Orchid Treks;FALSE;FALSE;FALSE;FALSE;FALSE;;2461558;Annapurna I;8091
CHOY13304;CHOY;2013;3;2;NW side;;;;Austria;Johann Wenzl;Austrian Cho Oyu Expedition 2013;TRUE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;Kodari->Nyalam->Tingri;08-09-13;26-09-13;0845;18;20;28-09-13;1;;8188;FALSE;FALSE;FALSE;2;0;1;1;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;BC(08/09,4800m),IC(10/09,5200m),ABC(11/09,5700m),C1(13/09,6300m),C2(20/09,7100m),Smt(26/09);;;Monterosa Treks;TRUE;TRUE;FALSE;FALSE;FALSE;;2462175;Cho Oyu;8188
MAKA13301;MAKA;2013;3;1;Makalu La-NW Ridge;;;;USA;Jacob Schmitz;Argentine-American Makalu Expedition 2013;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;Argentina;By air to Tumlingtar->Makalu BC;02-09-13;18-09-13;;16;27;29-09-13;5;Abandoned at 7400m due to too much snow;7400;FALSE;FALSE;FALSE;3;0;5;0;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;BC(02/09,4800m),ABC(03/09,5200m),C1(07/09,5800m),C2(17/09,6700m),C3(18/09,7400m),xxx;;;Su-Swagatam Treks;FALSE;TRUE;FALSE;FALSE;FALSE;;2459512;Makalu;8485
MANA13331;MANA;2013;3;1;NE Face;;;;New Zealand;Russell Brice;Himalayan Experience (Himex) Manaslu Expedition 2013;TRUE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;Australia, France, Japan, Nepal, Switzerland, UK, USA;;02-09-13;25-09-13;0800;23;26;28-09-13;1;;8163;FALSE;FALSE;FALSE;4;0;18;17;0;13;13;0;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;;BC(02/09,4830m),C1(09/09,5516m),C2(12/09,6336m),C3(18/09,6720m),C4(24/09,7430m),Smt(25/09);;;Mountain Experience;TRUE;TRUE;FALSE;FALSE;FALSE;;2459699;Manaslu;8163
HIML13302;HIML;2013;3;1;W Ridge;;;;Netherlands;Paul Boslooper;Dutch Himlung Expedition 2013;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;Bhulbhule->Koto;22-09-13;29-09-13;;7;12;04-10-13;6;Abandoned at 6100m due to fatal avalanche;6100;FALSE;FALSE;FALSE;1;0;5;0;0;2;0;1;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;BC(22/09,4800m),C1(24/09,5675m),xxx(29/09,6100m);Fatal avalanche;;Kailash Himalayan Treks;FALSE;FALSE;FALSE;FALSE;FALSE;;2458983;Himlung Himal;7126
BARU13304;BARU;2013;3;1;SE Ridge;;;;Germany;Felix Berg;SummitClimb Baruntse Expedition 2013;TRUE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;Australia, Austria, Canada, Finland;;27-10-13;04-11-13;;8;10;06-11-13;1;;7152;FALSE;FALSE;FALSE;2;800;13;4;0;4;4;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;BC(27/10,5250m),C1(02/11,6100m),C2(03/11,6300m),Smt(04/11);;;Everest Parivar;FALSE;FALSE;FALSE;FALSE;FALSE;;2461809;Baruntse;7152
BARU13301;BARU;2013;3;1;SE Ridge;;;;UK;Francis Blunt;Adventure Peaks Baruntse Expedition 2013;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;Australia;See route notes;30-10-13;04-11-13;;5;8;07-11-13;5;Abandoned at 6600m due to bad conditions, lack of acclimatization, lack of time and tiredness;6600;FALSE;FALSE;FALSE;0;0;4;0;0;2;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Climbed Mera Peak;BC(30/10,5480m),C1(03/11,6100m),C2(04/11,6400m),xxx(05/11,6600m);;;Makalu Adventure;FALSE;FALSE;FALSE;FALSE;FALSE;;2461809;Baruntse;7152
BARU13302;BARU;2013;3;1;SE Ridge;;;;France;Philippe Gatta;GHT Running Trail Baruntse 2013;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;;  -   -;  -   -;;0;0;  -   -;11;;0;FALSE;FALSE;FALSE;0;0;1;0;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;Himalaya Expeditions (Snowy Horizon pmt);FALSE;FALSE;FALSE;FALSE;FALSE;;5208;Baruntse;7152
BARU13303;BARU;2013;3;1;SE Ridge;;;;Australia;Damien Dunn;Diplomat Leads Baruntse;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;USA;;  -   -;  -   -;;0;0;  -   -;11;;0;FALSE;FALSE;FALSE;0;0;2;0;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Summited Mera Peak on 4 Nov;;;;Himalayan Guides;FALSE;FALSE;FALSE;FALSE;FALSE;;5208;Baruntse;7152
GAUR13301;GAUR;2013;3;1;S Face;;;;France;Jerome Para;Gaurishankar Project 2013;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;Simigaon->Kharka->Tongmalnang Valley;01-10-13;23-10-13;1600;22;24;25-10-13;9;Abandoned at 6800m due to lateness in the day;6800;FALSE;FALSE;FALSE;0;0;4;0;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;BC(01/10,3750m),ABC(20/10,4900m),Biv1(21/10,5900m),Biv2(22/10,6400m),xxx(23/10,6800m);;;Thamserku Trekking;FALSE;FALSE;FALSE;FALSE;FALSE;;2458917;Gaurishankar;7135
AMAD13301;AMAD;2013;3;1;SW Ridge;;;;Canada;Chris Szymiec;Ganesh Adventure Ama Dablam Expedition 2013;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;USA;Monjo->Namche;21-10-13;02-11-13;;12;14;04-11-13;5;Abandoned at 6000m due to bad snow conditions;6000;FALSE;FALSE;FALSE;2;0;5;0;0;3;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;BC(21/10,4600m),C1(28/10,5800m),C2(02/10,6000m),xxx(02/11,6000m);;;Himalayan Ascent;TRUE;FALSE;FALSE;FALSE;FALSE;;2461357;Ama Dablam;6814
AMAD13302;AMAD;2013;3;1;SW Ridge;;;;USA;Jonathan Spitzer;Venator 2013 Ama Dablam Expedition;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;Canada;Syangboche->Pangboche;17-10-13;20-10-13;;3;20;06-11-13;5;Abandoned at 5500m due to too much snow, poor fitness of clients;5500;FALSE;FALSE;FALSE;0;0;3;0;0;1;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;BC(17/10,4700m),ABC(20/10,5500m),xxx(20/10,5500m);;;Sherpa Shangri-La Trekking;TRUE;FALSE;FALSE;FALSE;FALSE;;2461344;Ama Dablam;6814
AMAD13303;AMAD;2013;3;1;SW Ridge;;;;New Zealand;Mark Philip Bellamy;A Kiwi on Ama Dablam;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;Flew to Phortse->Pangboche->Dingboche;23-10-13;26-10-13;;3;4;27-10-13;5;Abandoned at 5812m due to excessive snow and no fixed ropes;5812;FALSE;FALSE;FALSE;1;0;1;0;0;1;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;BC(23/10,4594m),C1(25/10,5400m),xxx(26/10,5812m);;;Phu Nuru (Himalayan Ascent pmt);TRUE;FALSE;FALSE;FALSE;FALSE;;2461350;Ama Dablam;6814
AMAD13304;AMAD;2013;3;1;SW Ridge;;;;Switzerland;Andrea Zimmermann;Wild Yak Ama Dablam 2013;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;Lukla->Namche->Tengboche;12-10-13;26-10-13;;14;16;28-10-13;5;Abandoned at 6100m due to bad snow conditions;6100;FALSE;FALSE;FALSE;1;0;3;0;0;1;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;BC(17/10,4700m),C1(20-21/10,5600m),xxx(26/10,6100m);;;Wild Yak Expeditions;TRUE;FALSE;FALSE;FALSE;FALSE;;2461350;Ama Dablam;6814
AMAD13305;AMAD;2013;3;1;N Ridge;;;;New Zealand;Russell Brice;Himalayan Experience (Himex) Ama Dablam Expedition 2013;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;Austria, Germany, Japan, USA;;26-10-13;04-11-13;;9;11;06-11-13;10;Abandoned at 6250m due to route too dangerous;6250;FALSE;FALSE;FALSE;1;1400;8;0;0;7;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;BC(26/10,5511m),C1(04/11,6150m),xxx(04/11,6250m);;;Mountain Experience;FALSE;FALSE;FALSE;FALSE;FALSE;;2461359;Ama Dablam;6814
AMAD13307;AMAD;2013;3;1;SW Ridge;;;;New Zealand;Lydia Bradey;Adventure Consultants Ama Dablam Expedition 2013;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;Australia, Japan, Sweden, UK, USA;;22-10-13;29-10-13;;7;14;05-11-13;5;Abandoned at 6100m due to bad snow conditions above;6100;FALSE;FALSE;FALSE;1;200;10;0;0;5;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;BC(22/10,4450m),ABC(26/10,5500m),C1(28/10,5800m),xxx(29/10,02/11,6100m);;;Himalayan Guides;FALSE;FALSE;FALSE;FALSE;FALSE;;2461353;Ama Dablam;6814
AMAD13308;AMAD;2013;3;1;SW Ridge;;;;Australia;Thomas Rogerson;Australian Ama Dablam;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;Chhukung;19-10-13;02-11-13;;14;17;05-11-13;5;Abandoned at 6100m due to too much snow;6100;FALSE;FALSE;FALSE;3;0;2;0;0;1;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;BC(19/10,4700m),ABC(22/10,5500m),C1(23/10,5800m),C2(02/11,6100m),xxx;;;Himalayan Ascent;TRUE;FALSE;FALSE;FALSE;FALSE;;2461357;Ama Dablam;6814
AMAD13309;AMAD;2013;3;1;SW Ridge;;;;Japan;Ryuseki Hiraoka;Ryuseki Expeditions Ama Dablam 2013;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;Pangboche->Island Peak;30-10-13;02-11-13;;3;8;07-11-13;5;Abandoned at 6000m due to too much snow and no fixed rope;6000;FALSE;FALSE;FALSE;1;300;11;0;0;10;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Island Peak and Lobuje East;BC(30/10,4600m),C1(01/11,5800m),xxx(02-03/11,6000m);;;Mountain Experience;TRUE;FALSE;FALSE;FALSE;FALSE;;2461357;Ama Dablam;6814
CHOY13311;CHOY;2013;3;2;NW side;;;;UK;Martin Barnett;Adventure Peaks Cho Oyu Expedition 2013;TRUE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;Ireland, USA;;07-09-13;01-10-13;0630;24;27;04-10-13;1;;8188;FALSE;FALSE;FALSE;3;400;6;6;0;3;3;0;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;;CBC(07/09,4900m),IC(10/09,5100m),ABC(11/09,5700m),C1(20/09,6400m),C2(21/09,7100m),C3(30/09,7500m),Smt(01/10);;;Makalu Adventure;TRUE;TRUE;FALSE;FALSE;FALSE;;2462180;Cho Oyu;8188
AMAD13310;AMAD;2013;3;1;SW Ridge;;;;UK;Patrick Cave;Adventure Peaks Ama Dablam Expedition 2013;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;Ireland;;01-11-13;07-11-13;;6;9;10-11-13;5;Abandoned at 6150m due to bad snow conditions;6150;FALSE;FALSE;FALSE;0;0;6;0;0;0;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Summited Island Peak;BC(01/11),C1,C2(07/11,6150m),xxx;;;Makalu Adventure;TRUE;FALSE;FALSE;FALSE;FALSE;;2461362;Ama Dablam;6814
AMAD13311;AMAD;2013;3;1;SW Ridge;;;;Switzerland;Hans Honold;Kobler & Partner Ama Dablam Expedition 2013;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;Austria, Germany;Pangboche;17-10-13;26-10-13;;9;18;04-11-13;5;Abandoned at 6050m due to too much snow and no fixed rope;6050;FALSE;FALSE;FALSE;1;750;19;0;0;6;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;BC(17/10,4600m),C1(21/10,5750m),xxx(26/10,6050m);;;Active Holiday Nepal Treks;TRUE;FALSE;FALSE;FALSE;FALSE;;2461350;Ama Dablam;6814
PANG13301;PANG;2013;3;1;NE Ridge;;;;Japan;Fumitaka Ichimura;Giri Giri Boys Pangbuk Ri Expedition;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;;  -   -;  -   -;;0;0;  -   -;11;;0;FALSE;FALSE;FALSE;0;0;1;0;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;Cosmo Treks;FALSE;FALSE;FALSE;FALSE;FALSE;;3363;Pangbuk Ri;6625
AMAD13312;AMAD;2013;3;1;SW Ridge;;;;Germany;Matthias Bach;One German for Ama Dablam;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;Namche->Thyangboche;  -   -;13-10-13;;0;0;  -   -;11;Did no climbing due to family problems;0;FALSE;FALSE;FALSE;0;0;1;0;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;South Asian Treks;TRUE;FALSE;FALSE;FALSE;FALSE;;2461337;Ama Dablam;6814
AMAD13313;AMAD;2013;3;1;SW Ridge;;;;UK;Anthony Darbyshire;Mountain Dream Ama Dablam Expedition;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;Monjo->Namche->Deboche;21-10-13;29-10-13;;8;10;31-10-13;4;Abandoned at 6000m due to high winds and excessive snow;6000;FALSE;FALSE;FALSE;1;0;1;0;0;1;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;BC(21/10,4600m),C1(28/10,5800m),xxx(29/10,6000m);;;Asian Trekking;TRUE;FALSE;FALSE;FALSE;FALSE;;2461353;Ama Dablam;6814
TILI13301;TILI;2013;3;1;NE Spur-N Ridge;;;;Japan;Kazuyoshi Kondo;Hiun Chituwa Tilicho Expedition 2013;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;See route notes;10-10-13;25-10-13;;15;18;28-10-13;5;Abandoned at 5800m due to unstable serac overhang on the route (dangerous);5800;FALSE;FALSE;FALSE;0;0;2;0;0;3;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;BC(10/10,4900m),xxx(25/10,5800m);;;Bochi Bochi Treks;FALSE;FALSE;FALSE;FALSE;FALSE;;2460224;Tilicho;7134
PUTH13301;PUTH;2013;3;1;NE Ridge;;;;UK;Neal Short;Jagged Globe Putha Hiunchuli Expedition 2013;TRUE;FALSE;FALSE;FALSE;53rd;;;;FALSE;FALSE;New Zealand, USA;;17-10-13;26-10-13;;9;0;  -   -;1;;7246;FALSE;FALSE;FALSE;0;0;10;8;0;5;4;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;BC(17/10,4950m),C1(19/10,5450m),C2(22/10,6120m),C3(25/10,6500m),Smt(26/10);;;Summit Nepal Trekking;FALSE;FALSE;FALSE;FALSE;FALSE;;2460090;Putha Hiunchuli;7246
CHOY13312;CHOY;2013;3;2;NW side;;;;USA;Alexander Barber;Cho Oyu Expedition 2013;TRUE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;Kodari->Nyalam->Tingri;11-09-13;01-10-13;0820;20;22;03-10-13;1;;8188;FALSE;FALSE;FALSE;3;0;1;1;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;BC(11/09,4600m),ABC(13/09,5700m),C1(18/09,6400m),C2(20/09,7100m),C3(30/09,7400m),Smt(01/10);;;Asian Trekking;TRUE;TRUE;FALSE;FALSE;FALSE;;2462180;Cho Oyu;8188
CHOY13313;CHOY;2013;3;2;NW side;;;;Italy;Mario Monaco;Italian Cho Oyu 2013;TRUE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;;12-09-13;30-09-13;1240;18;23;05-10-13;1;;8188;FALSE;TRUE;FALSE;2;0;2;2;0;1;1;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;BC(12/09,5700m),C1(16/09,6430m),C2(20/09,7100m),Smt(30/09);;;Monterosa Treks;TRUE;TRUE;FALSE;FALSE;FALSE;;2462179;Cho Oyu;8188
CHOY13314;CHOY;2013;3;2;NW side;;;;Sweden;Sven Sjoeberg;Swedish Cho Oyu Expedition 2013;TRUE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;Zhangbu->Tingri->BC;02-09-13;29-09-13;0930;27;29;01-10-13;1;;8188;FALSE;FALSE;FALSE;0;0;2;1;0;2;2;0;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;;BC(02/09,4900m),IC(05/09,5300m),ABC(06/09,5700m),C1(14/09,6400m),C2(20/09,7200m),C3(28/09,7600m),Smt(29/09);;;Himalayan Ecstasy Treks;TRUE;TRUE;FALSE;FALSE;FALSE;;2462178;Cho Oyu;8188
CHOY13315;CHOY;2013;3;2;NW side;;;;Australia;Bruce Gibbens;Cho Oyu Expedition 2013;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;;  -   -;  -   -;;0;0;  -   -;0;;0;FALSE;FALSE;FALSE;0;0;1;0;0;0;0;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;Asian Trekking;TRUE;TRUE;FALSE;FALSE;FALSE;;5613;Cho Oyu;8188
CHOY13316;CHOY;2013;3;2;NW side;;;;Georgia;Gia Tortladze;Cho Oyu Expedition 2013;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;;09-09-13;26-09-13;;17;22;01-10-13;7;Abandoned at 7400m due to acute skin problem;7400;FALSE;FALSE;FALSE;3;0;1;0;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;BC(09/09,5650m),C1(14/09,6400m),C2(18/09,7100m),C3(26/09,7400m),xxx(26/09,7400m);;;Asian Trekking;TRUE;TRUE;FALSE;FALSE;FALSE;;2462175;Cho Oyu;8188
CHOY13317;CHOY;2013;3;2;NW side;;;;Iran;Azim Gheichisaz;Cho Oyu Expedition 2013;TRUE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;;12-09-13;26-09-13;0545;14;16;28-09-13;1;;8188;FALSE;FALSE;FALSE;0;0;1;1;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;ABC(12/09),C1(14/09,6400m),C2(21/09,7100m),Smt(26/09);;;Asian Trekking;TRUE;TRUE;FALSE;FALSE;FALSE;;2462175;Cho Oyu;8188
CHOY13323;CHOY;2013;3;2;NW side;;;;Austria;Andreas Newschmid;Kobler & Partner Cho Oyu Expedition 2013;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;Switzerland;From Xixabangma;30-09-13;08-10-13;;8;9;09-10-13;5;Abandoned at 7600m due to slab avalanche;7600;FALSE;FALSE;FALSE;3;0;4;0;0;1;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Summited Xixabangma on 25 Sept;ABC(30/09,6300m),C1(05/10,6300m),C2(06/10,7000m),C3(07/10,7500m),xxx(08/10,7600m);Slab avalanche bruised ribs of Roeoesli-Zingg;;Active Holiday Nepal Treks;TRUE;TRUE;FALSE;FALSE;FALSE;;2462187;Cho Oyu;8188
CHOY13318;CHOY;2013;3;2;NW side;;;;UK;Tim Calder;Jagged Globe Cho Oyu Expedition 2013;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;Ireland;;13-09-13;02-10-13;;19;24;07-10-13;4;Abandoned at 7100m due to bad weather (heavy snowfall);7100;FALSE;FALSE;FALSE;2;100;8;0;0;4;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;BC(13/09,4380m),ABC(18/09,5660m),C1(21/09,6400m),C2(02/10,7100m),xxx;;;Summit Nepal Trekking;TRUE;TRUE;FALSE;FALSE;FALSE;;2462181;Cho Oyu;8188
CHOY13319;CHOY;2013;3;2;NW side;;;;New Zealand;Mike Roberts;Adventure Consultants Cho Oyu Expedition 2013;TRUE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;Australia, Czech Republic, Malaysia, USA;;05-09-13;30-09-13;0645;25;29;04-10-13;1;;8188;FALSE;FALSE;FALSE;3;0;5;3;0;4;3;0;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;;BC(05/09,4800m),ABC(07/09,5700m),C1(16/09,6400m),C1.5(21/09,6800m),C2(22/09,7100m),Smt(30/09);;;Himalayan Guides;TRUE;TRUE;FALSE;FALSE;FALSE;;2462179;Cho Oyu;8188
CHOY13320;CHOY;2013;3;2;NW side;;;;USA;Mike Hamill;International Mountain Guides (IMG) Cho Oyu Expedition 2013;TRUE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;Brazil, Germany, New Zealand;;05-09-13;01-10-13;;26;30;05-10-13;1;;8188;FALSE;FALSE;FALSE;3;0;14;9;0;7;5;0;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;;BC(05/09,4800m),ABC(10/09,5700m),C1(15/09,6430m),C2(22/09,7100m),C3(30/09,7500m),Smt(01/10);;;Beyul Adventure;TRUE;TRUE;FALSE;FALSE;FALSE;;2462180;Cho Oyu;8188
CHOY13321;CHOY;2013;3;2;NW side;;;;France;Laurent Butaye;Laurent Cho Oyu Expedition;TRUE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;Kodari->Nyalam->Tingri;10-09-13;25-09-13;1230;15;18;28-09-13;1;;8188;FALSE;FALSE;FALSE;2;0;1;1;0;1;1;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;BC(10/09,4800m),IC(12/09,5200m),ABC(13/09,5700m),C1(16/09,6350m),C2(24/09,7100m),Smt(25/09);;;Monterosa Treks;TRUE;TRUE;FALSE;FALSE;FALSE;;2462174;Cho Oyu;8188
CHOY13322;CHOY;2013;3;2;NW side;;;;USA;Mariusz Malkowski;Z-Wave Himalayan Expedition by Kwikset;TRUE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;Kodari->Nyalam->Tingri;05-09-13;30-09-13;1310;25;30;05-10-13;1;;8188;FALSE;FALSE;FALSE;2;0;1;1;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;BC(05/09,4900m),IC(07/09,5300m),ABC(08/09,5700m),C1(13/09,6400m),C2(30/09,7200m),Smt(30/09);;;Monterosa Treks;TRUE;TRUE;FALSE;FALSE;FALSE;;2462179;Cho Oyu;8188
